paper_id,title,decision,gt_binary,avg_score,score_0,score_1,score_2,score_3,score_4,score_5
jl9lHkQrrI,ALIA: An LLM for Industrial Assets using Synthetic Data,Reject,Reject,3.50,3,5,3,3,,
n6GemAoKMG,EvA: Evolutionary Attacks on Graphs,Reject,Reject,5.75,5,8,5,5,,
x07rHuChwF,Euclid: Supercharging Multimodal LLMs with Synthetic High-Fidelity Visual Descriptions,Reject,Reject,5.00,3,5,6,6,,
ZjuEPZJsa3,Decoding Reading Goals from Eye Movements,Reject,Reject,5.75,6,3,6,8,,
oF6e2WwxX0,TIS-DPO: Token-level Importance Sampling for Direct Preference Optimization With Estimated Weights,Accept (Poster),Accept,7.00,5,5,10,8,,
q3EbOXb4y1,Retri3D: 3D Neural Graphics Representation Retrieval,Accept (Spotlight),Accept,7.50,8,6,8,8,,
TRWxFUzK9K,Solving Video Inverse Problems Using Image Diffusion Models,Accept (Poster),Accept,6.50,6,6,6,8,,
X4Rcxi9588,Visual Context Window Extension: A New Perspective for Long Video Understanding,Reject,Reject,5.50,6,6,5,5,,
CGhgB8Kz8i,"Innovative Thinking, Infinite Humor: Humor Research of Large Language Models through Structured Thought Leaps",Accept (Poster),Accept,5.00,5,6,3,6,,
wCNuEA5MSv,Language Model Empowered Spatio-Temporal Forecasting via Physics-Aware Reprogramming,Reject,Reject,5.50,6,5,3,8,,
92GUJzTRXs,ConDS: Context Distribution Shift for Robust In-Context Learning,Reject,Reject,4.75,5,6,3,5,,
a2gBrMu9MP,FairLoRA: Targeted Bias Mitigation without Performance Loss,Reject,Reject,5.00,3,3,8,6,,
CYa4FKjYM9,Enhancing Optimizer Stability: Momentum Adaptation of NGN Step-size,Reject,Reject,6.00,8,5,6,5,,
T1MTmAlF7x,EDM2+: Exploring Efficient Diffusion Model Architectures for Visual Generation,Reject,Reject,5.00,5,6,6,3,,
CA06Nqa7CG,Utilitarian Algorithm Configuration for Infinite Parameter Spaces,Accept (Poster),Accept,6.83,6,8,8,6,8,5
hTphfqtafO,Large Language Models are Interpretable Learners,Accept (Poster),Accept,6.33,8,6,5,,,
LqTz13JS2P,Generalized Principal-Agent Problem with a Learning Agent,Accept (Spotlight),Accept,7.25,8,8,5,8,,
pK4Z6NZ2DB,Loss in the Crowd: Hidden Breakthroughs in Language Model Training,Reject,Reject,5.20,5,5,8,5,3,
wN3KaUXA5X,Diffusion On Syntax Trees For Program Synthesis,Accept (Spotlight),Accept,7.20,8,6,6,8,8,
T2h2V7Rx7q,Scaling Laws for Multilingual Language Models,Reject,Reject,5.25,5,5,6,5,,
YbURbViE7l,GOttack: Universal Adversarial Attacks on Graph Neural Networks via Graph Orbits Learning,Accept (Poster),Accept,6.50,6,6,8,6,,
oHSXRy29tj,"Hierarchical overlapping clustering: cost function, algorithm and scalability",Reject,Reject,5.60,8,5,6,3,6,
MD4ifad9v5,Adaptive higher order reversible integrators for memory efficient deep learning,Reject,Reject,4.67,6,5,3,,,
aapUBU9U0D,Evo-Step: Evolutionary Generation and Stepwise Validation for Optimizing LLMs in OR,Reject,Reject,5.50,6,5,5,6,,
pPyJyeLriR,Scalable and Certifiable Graph Unlearning: Overcoming the Approximation Error Barrier,Accept (Spotlight),Accept,7.50,8,8,8,6,,
JU9oHs7ivN,Cyclic Contrastive Knowledge Transfer for Open-Vocabulary Object Detection,Accept (Poster),Accept,6.00,6,5,6,5,8,
UapxTvxB3N,Trajectory-LLM: A Language-based Data Generator for Trajectory Prediction in Autonomous Driving,Accept (Poster),Accept,5.75,6,6,6,5,,
owEQ0FTfVj,GlycanML: A Multi-Task and Multi-Structure Benchmark for Glycan Machine Learning,Accept (Poster),Accept,6.67,6,8,6,,,
LNp7KW33Cg,Stabilized Neural Dynamics for Behavioral Decoding via Hierarchical Domain Adaptation,Reject,Reject,5.00,5,5,5,5,,
hzVpZDrW73,Dynamic-LLaVA: Efficient Multimodal Large Language Models via Dynamic Vision-language Context Sparsification,Accept (Poster),Accept,6.00,6,6,6,6,,
GySIAKEwtZ,Geometry of Long-Tailed Representation Learning: Rebalancing Features for Skewed Distributions,Accept (Poster),Accept,6.50,6,8,6,6,,
rAoEub6Nw2,A Statistical Framework for Ranking LLM-based Chatbots,Accept (Poster),Accept,5.67,6,6,5,,,
R6q67CDBCH,Curse of Instructions: Large Language Models Cannot Follow Multiple Instructions at Once,Reject,Reject,3.50,3,5,3,3,,
uuriavczkL,Counterfactual Realizability,Accept (Spotlight),Accept,7.50,6,10,6,8,,
7liN6uHAQZ,Sketching for Convex and Nonconvex Regularized Least Squares with Sharp Guarantees,Accept (Poster),Accept,6.50,6,6,6,8,,
lTldTFWbJ8,Generation and Evaluation of Synthetic Data Containing Treatments,Reject,Reject,6.00,3,8,5,8,,
HBbbhAZuia,DockedAC: Empowering Deep Learning Models With 3D Protein-ligand Data For Activity Cliff Analysis,Reject,Reject,5.75,6,6,6,5,,
J9eKm7j6KD,Words in Motion: Extracting Interpretable Control Vectors for Motion Transformers,Accept (Poster),Accept,4.80,5,3,3,8,5,
s6nYndMwG7,Revisiting inverse Hessian vector products for calculating influence functions,Reject,Reject,5.50,6,6,5,5,,
dMj3SDNxn4,UNICORNN: Unimodal Calibrated Ordinal Regression Neural Network,Reject,Reject,5.00,5,5,5,,,
ugyqNEOjoU,ScImage: How good are multimodal large language models at scientific text-to-image generation?,Accept (Poster),Accept,5.33,8,3,5,,,
GvsCOOPxoI,Provable Learning for DEC-POMDPs: Factored Models and Memoryless Agents,Reject,Reject,6.17,6,5,8,8,5,5
oRfHv642qD,A prescriptive theory for brain-like inference,Reject,Reject,4.40,3,5,6,3,5,
ZDoN4W5s8d,Lossgate: Incomplete Information and Misaligned Incentives Hinder Regulation of Societal Risks in Machine Learning,Reject,Reject,3.00,3,3,3,,,
r3DF5sOo5B,Transformers Learn to Implement Multi-step Gradient Descent with Chain of Thought,Accept (Spotlight),Accept,7.33,8,8,6,,,
RaR3ETzyKp,Easing Training Process of Rectified Flow Models Via Lengthening Inter-Path Distance,Accept (Spotlight),Accept,7.33,6,8,8,,,
8ZA7lrzw7O,Sharper Analysis of Data Echoing and New Communication-Efficient Algorithm for Data Parallelism,Reject,Reject,4.00,3,5,3,5,,
IjiIPQcLbV,SDDBench: A Benchmark for Synthesizable Drug Design,Reject,Reject,4.00,3,5,5,3,,
T26f9z2rEe,Dynamic Mixture of Experts: An Auto-Tuning Approach for Efficient Transformer Models,Accept (Poster),Accept,7.00,6,8,6,8,,
YaeZwhXJ4k,BinaryDM: Accurate Weight Binarization for Efficient Diffusion Models,Accept (Poster),Accept,6.67,6,8,6,,,
h6ktwCPYxE,Second Order Bounds for Contextual Bandits with Function Approximation,Accept (Poster),Accept,6.00,5,8,6,5,,
IEKQlWIN4w,CAML: Collaborative Auxiliary Modality Learning for Multi-Agent Systems,Reject,Reject,5.25,6,5,5,5,,
JyQYYjtO88,Robustness of Quantum Algorithms for Nonconvex Optimization,Accept (Poster),Accept,6.67,6,6,8,,,
bEvI30Hb2W,LVM-NET: Efficient Long-Form Video Reasoning using neural sampling,Reject,Reject,3.00,3,3,3,3,,
rwqShzb9li,Linear Representations of Political Perspective Emerge in Large Language Models,Accept (Oral),Accept,7.50,6,8,10,6,,
X5rO5VyTgB,Everything is Editable: Extend Knowledge Editing to Unstructured Data in Large Language Models,Accept (Poster),Accept,5.60,6,6,5,3,8,
UIZyvnA0yi,Self-Supervised Grid Cells Without Path Integration,Reject,Reject,5.00,6,3,6,5,,
fvkElsJOsN,Eliminating Position Bias of Language Models: A Mechanistic Approach,Accept (Poster),Accept,6.60,6,8,6,8,5,
H4iVLvRusn,SelKD: Selective Knowledge Distillation via Optimal Transport Perspective,Accept (Poster),Accept,6.00,6,6,6,6,,
gzzX4ZeErx,MIRAI: Evaluating LLM Agents for International Event Forecasting,Reject,Reject,5.50,6,5,6,5,,
7TSrtK4PFU,Text-Guided Visual Prompt Tuning for Vision-Language Models,Reject,Reject,5.00,5,5,5,5,,
TwZBQKgwdW,NTK-DFL: Enhancing Decentralized Federated Learning in Heterogeneous Settings via Neural Tangent Kernel,Reject,Reject,5.25,5,5,6,5,,
w9tS6NRmxX,Few-shot In-context Preference Learning using Large Language Models,Reject,Reject,6.00,5,6,8,5,,
a79bwlyUNp,In-Context Learning for Full Bayesian Inference,Reject,Reject,6.00,6,8,5,5,,
Ncx0X8lcN1,HiReview: Hierarchical Taxonomy-Driven Automatic Literature Review Generation,Reject,Reject,4.25,3,5,3,6,,
Oeb0I3JcVc,Geometry-Aware Approaches for Balancing Performance and Theoretical Guarantees in Linear Bandits,Accept (Poster),Accept,7.00,8,8,8,6,5,
UENQuayzr1,Efficient Cross-Episode Meta-RL,Accept (Poster),Accept,5.75,3,6,8,6,,
Z56fPyx7GL,A Clustering Baseline for Object-Centric Representations,Reject,Reject,3.50,3,5,3,3,,
tciQfO8S8j,Training Language Models to Critique with Multi-Agent Feedback,Reject,Reject,6.00,5,5,6,6,6,8
EaiU4F5pwn,Physics-Informed Self-Guided Diffusion Model for High-Fidelity Simulations,Reject,Reject,4.67,5,6,5,6,3,3
sULAwlAWc1,One Model Transfer to All: On Robust Jailbreak Prompts Generation against LLMs,Accept (Poster),Accept,7.00,8,5,8,,,
OiQttMHwce,Distance-Based Tree-Sliced Wasserstein Distance,Accept (Poster),Accept,6.50,6,6,6,8,,
avSocG0oFA,DARE the Extreme: Revisiting Delta-Parameter Pruning For Fine-Tuned Models,Accept (Spotlight),Accept,7.50,8,8,8,6,,
b4b6rERW4G,Concealing Backdoors in Federated Learning by Trigger-Optimized Data Poisoning,Reject,Reject,4.75,3,6,5,5,,
2wDXNF0Gv4,Prompt-Agnostic Erasure for Diffusion Models Using Task Vectors,Reject,Reject,6.25,6,8,6,5,,
FDnZFpHmU4,Determine-Then-Ensemble: Necessity of Top-k Union for Large Language Model Ensembling,Accept (Spotlight),Accept,7.50,8,8,8,6,,
7pDI74iOyu,On the Importance of Language-driven Representation Learning for Heterogeneous Federated Learning,Accept (Poster),Accept,6.00,6,6,6,6,,
jOVfFAxBf6,Bi-continuous and complete SE(2)-invariants parametrize all clouds of unordered points,Reject,Reject,5.75,3,6,6,8,,
UYZRaUCLAg,Solving Inverse Problems in Protein Space Using Diffusion-Based Priors,Reject,Reject,5.33,8,3,5,,,
WpZyPk79Fu,Anyprefer: An Agentic Framework for Preference Data Synthesis,Accept (Poster),Accept,6.50,6,6,8,6,,
jl0wssxHHS,Vision Foundation Models Bridge the Geometric Knowledge Across Domains for Long-Tailed Recognition,Reject,Reject,5.25,5,5,3,8,,
a8uJXdi7Df,Continuous Space-Time Video Super-Resolution via Event Camera,Reject,Reject,4.75,5,5,3,6,,
UmhC7fuhzs,"Skin, Muscles, and Bones in MultiSensory Simulation",Reject,Reject,6.50,8,6,6,6,,
jt8wI3ZzXG,Speculative Streaming: Fast LLM Inference without Auxiliary Models,Reject,Reject,5.50,3,8,6,5,,
BZQmpsuW7D,SPARK: Physics-Guided Quantitative Augmentation for Dynamical System Modeling,Reject,Reject,5.75,6,3,6,8,,
EpnZEzYDUT,Efficient Multi-agent Offline Coordination via Diffusion-based Trajectory Stitching,Accept (Poster),Accept,6.50,6,8,6,6,,
J8YWCBPgx7,PostEdit: Posterior Sampling for Efficient Zero-Shot Image Editing,Accept (Poster),Accept,6.50,6,6,6,8,,
pcnq7fZs4t,Common Feature Learning for Zero-shot Image Recognition,Reject,Reject,3.00,3,3,5,1,,
1p6xFLBU4J,GenSE: Generative Speech Enhancement via Language Models using Hierarchical Modeling,Accept (Poster),Accept,6.00,6,6,6,6,,
3l6PwssLNY,CR2PQ: Continuous Relative Rotary Positional Query for Dense Visual Representation Learning,Accept (Poster),Accept,6.00,6,6,6,6,,
uWtLOy35WD,LLaVA-MoD: Making LLaVA Tiny via MoE-Knowledge Distillation,Accept (Poster),Accept,6.50,6,6,5,8,6,8
sl4hOq9wm9,Knowledge Augmentation: In-context or In-parameter?,Reject,Reject,5.50,5,6,5,6,,
iEUZMISIKj,SwitchLoRA: Switched Low-Rank Adaptation Can Learn Full-Rank Information,Reject,Reject,4.75,3,6,5,5,,
nHenODN9je,Preference Data Annotation with Guided Density Ratios,Reject,Reject,4.67,5,6,3,,,
GQnR7L6SmA,"Masked, Regularized Fidelity With Diffusion Models For Highly Ill-posed Inverse Problems",Reject,Reject,5.25,6,5,5,5,,
hREMYJ5ZmD,Agents Help Agents: Exploring Training-Free Knowledge Distillation for Small Language Models in Data Science Code Generation,Reject,Reject,4.25,5,3,6,3,,
CFMdrcK935,Decomposition of one-layer neural networks via the infinite sum of reproducing kernel Banach spaces,Reject,Reject,6.25,6,8,5,6,,
Gp6VU0oJX3,A Causal Theoretical Framework for Open Set Domain Adaptation,Reject,Reject,3.67,3,3,5,,,
6ktqrC1Bpf,bio2token: all-atom tokenization of any biomolecular structure with mamba,Reject,Reject,5.80,8,5,5,5,6,
yaOe2xBcLC,NoVo: Norm Voting off Hallucinations with Attention Heads in Large Language Models,Accept (Poster),Accept,6.00,5,8,5,,,
UKZqSYB2ya,Transformer-Based CT Anomaly Detection and Auto-Segmentation of Sparse Lung Nodules,Reject,Reject,2.50,1,3,3,3,,
WEQL5ksDnB,Multi-Task Corrupted Prediction for Learning Robust Audio-Visual Speech Representation,Accept (Poster),Accept,6.75,5,8,8,6,,
n4wcdct43X,Learning mirror maps in policy mirror descent,Accept (Poster),Accept,6.67,8,6,6,,,
LqhorpRLIm,What Matters in Learning from Large-Scale Datasets for Robot Manipulation,Accept (Poster),Accept,6.00,6,6,6,6,,
R2834dhBlo,Neural Interactive Proofs,Accept (Poster),Accept,6.67,5,10,5,,,
hgjpO0H0id,On the interplay between learning and memory in deep state space models,Reject,Reject,4.00,3,3,6,,,
8WtBrv2k2b,Dynamic Inhomogeneous Quantum Resource Scheduling with Reinforcement Learning,Reject,Reject,5.00,8,3,3,6,,
AnL6BuWzxa,Learning Structured Representations by Embedding Class Hierarchy with Fast Optimal Transport,Accept (Poster),Accept,6.60,8,6,8,6,5,
mkE9Yx4wHY,Anchored Alignment for Self-Explanations Enhancement,Reject,Reject,5.50,8,3,6,5,,
2orBSi7pvi,STDM: Spatio-Temporal Diffusion Models for Time Series Analysis,Reject,Reject,3.00,3,3,3,3,,
zeAOzn80VQ,Dataset Ownership Verification in Contrastive Pre-trained Models,Accept (Poster),Accept,7.00,8,6,5,8,8,
UiEjzBRYeI,SAM-CP: Marrying SAM with Composable Prompts for Versatile Segmentation,Accept (Poster),Accept,6.00,6,6,6,6,,
hIKsem01M5,Automated Black-box Prompt Engineering for Personalized Text-to-Image Generation,Reject,Reject,5.00,5,5,5,5,,
f6GMwpxXHG,ZEPHYR GAN: REDEFINING GAN WITH FLEXIBLE GRADIENT CONTROL,Reject,Reject,2.20,1,3,3,3,1,
4Kw4KAoVnx,Sparse MeZO: Less Parameters for Better Performance in Zeroth-Order LLM Fine-Tuning,Reject,Reject,5.50,5,6,6,5,,
cXxfVkRCHJ,Offline-to-Online Reinforcement Learning with Classifier-Free Diffusion Generation,Reject,Reject,3.00,3,3,3,,,
n2xueVy5ek,Evaluating Large Language Models' Capability to Conduct Cyberattacks On Embedded Devices,Reject,Reject,3.00,3,3,3,,,
QPZy2XMgzn,Token-by-Token Election: Improving Language Model Reasoning through Token-Level Multi-model Collaboration,Reject,Reject,3.50,3,3,5,3,,
J1J5eGJsKZ,ToolDial: Multi-turn Dialogue Generation Method for Tool-Augmented Language Models,Accept (Poster),Accept,6.67,6,6,8,,,
22ywev7zMt,On the Out-of-Distribution Generalization of Self-Supervised Learning,Reject,Reject,5.67,6,6,5,,,
noUF58SMra,MeToken: Uniform Micro-environment Token Boosts Post-Translational Modification Prediction,Accept (Poster),Accept,5.80,5,6,5,5,8,
zvYJ1qG1Fy,Parameter Space Representation Learning on Mixed-type Data,Reject,Reject,4.00,5,3,3,5,,
HnpDHiItd2,Masked Temporal Interpolation Diffusion for Procedure Planning in Instructional Videos,Accept (Poster),Accept,6.67,6,8,6,,,
XnDyddPcBT,Neural ODE Transformers: Analyzing Internal Dynamics and Adaptive Fine-tuning,Accept (Poster),Accept,5.75,8,6,6,3,,
XYK1eGjahp,Can Transformers Reason Logically? A Study in SAT Solving,Reject,Reject,5.20,5,5,5,3,8,
rAylWUIKtu,Benchmark Inflation: Revealing LLM Performance Gaps Using Retro-Holdouts,Reject,Reject,4.25,5,6,3,3,,
tLPHgQMw08,Risk-Aware Distributional Intervention Policies for Language Models,Reject,Reject,5.50,6,5,3,8,,
4hPwLg7zD3,Fourier Head: Helping Large Language Models Learn Complex Probability Distributions,Accept (Poster),Accept,6.25,8,6,5,6,,
lJpqxFgWCM,MonST3R: A Simple Approach for Estimating Geometry in the Presence of Motion,Accept (Spotlight),Accept,7.20,6,6,8,8,8,
5x9kfRXhBd,Spatial-temporal Graph Attention Network for Forex Forecasting with Hierarchical Transformer,Reject,Reject,3.00,5,1,3,3,,
l3Q0scRuT9,Gradient based Causal Discovery with Diffusion Model,Reject,Reject,5.00,5,5,5,5,,
qG0WCAhZE0,Multi-Perspective Data Augmentation for Few-shot Object Detection,Accept (Poster),Accept,6.00,6,6,6,6,,
s8lj3C39Ow,Strengthening Federated Learning: Surrogate Data-Guided Aggregation for Robust Backdoor Defense,Reject,Reject,4.50,5,5,5,3,,
Hs1UTIOwKr,Mitigating Copy Bias in In-Context Learning through Neuron Pruning,Reject,Reject,5.50,5,8,3,6,,
cLTM1gc6Qm,Mockingbird: Platform for Adapting LLMs to General Machine Learning Tasks,Reject,Reject,6.00,5,3,10,,,
NdxI9Yx9f2,Seeing the Whole in the Parts in Self-Supervised Representation Learning,Reject,Reject,4.25,3,3,6,5,,
ayg1PztmXP,RAR: Retrieving And Ranking Augmented MLLMs for Visual Recognition,Reject,Reject,5.50,6,5,6,5,,
OyyE1FDdrQ,$q$-exponential family for policy optimization,Accept (Poster),Accept,6.67,6,8,6,,,
AMbIvaD4Rr,SHIELD: Multi-task Multi-distribution Vehicle Routing Solver with Sparsity & Hierarchy in Efficiently Layered Decoder,Reject,Reject,4.50,6,3,3,6,,
Es4RPNDtmq,Robust Weight Initialization for Tanh Neural Networks with Fixed Point Analysis,Accept (Poster),Accept,6.25,6,5,6,8,,
8oCrlOaYcc,"Don't flatten, tokenize! Unlocking the key to SoftMoE's efficacy in deep RL",Accept (Spotlight),Accept,7.40,5,8,8,8,8,
0tXmtd0vZG,Enhancing Decision-Making of Large Language Models via Actor-Critic,Reject,Reject,5.00,3,6,5,6,,
lsvGqR6OTf,Is uniform expressivity too restrictive? Towards efficient expressivity of GNNs,Accept (Poster),Accept,7.00,8,6,8,6,,
YwJkv2YqBq,Nesterov acceleration in benignly non-convex landscapes,Accept (Spotlight),Accept,6.75,6,5,8,8,,
Wfw4ypsgRZ,Decoding Game: On Minimax Optimality of Heuristic Text Generation Strategies,Accept (Poster),Accept,6.50,8,5,8,5,,
sgke1JuVlc,Temporal Misinformation and Conversion through  Probabilistic Spiking Neurons,Reject,Reject,5.00,3,3,6,8,,
ZYd5wJSaMs,Diff-2-in-1: Bridging Generation and Dense Perception with Diffusion Models,Accept (Poster),Accept,6.40,6,6,8,6,6,
M3kBtqpys5,Trusted Multi-View Classification via Evolutionary Multi-View Fusion,Accept (Poster),Accept,6.25,6,3,8,8,,
xPTzjpIQNp,Optimal Transport for Time Series Imputation,Accept (Poster),Accept,7.00,5,8,8,,,
rySLejeB1k,"Emergent Orientation Maps —— Mechanisms, Coding Efficiency and Robustness",Accept (Spotlight),Accept,7.33,8,8,6,,,
tFwEsrx1hm,From Loops to Oops: Fallback Behaviors of Language Models Under Uncertainty,Reject,Reject,5.75,8,5,5,5,,
z9j7wctoGV,Deep Kernel Relative Test for Machine-generated Text Detection,Accept (Poster),Accept,6.00,6,6,6,,,
a3g2l4yEys,Pangea: A Fully Open Multilingual Multimodal LLM for 39 Languages,Accept (Poster),Accept,6.75,8,5,8,6,,
wE5xp3zBaQ,"The Good, the Bad and the Ugly: Watermarks, Transferable Attacks and Adversarial Defenses",Reject,Reject,5.00,6,6,5,3,,
1Iuw1jcIrf,MathCoder2: Better Math Reasoning from Continued Pretraining on Model-translated Mathematical Code,Accept (Spotlight),Accept,7.33,8,6,8,,,
MvEkN2ejZ1,MamBEV: Enabling State Space Models to Learn Birds-Eye-View Representations,Accept (Poster),Accept,6.60,6,8,8,6,5,
XwibrZ9MHG,PokeFlex: A Real-World Dataset of Deformable Objects for Robotics,Reject,Reject,4.00,3,5,3,5,,
Z7FLmWFUFo,The Critic as an Explorer: Lightweight and Provably Efficient Exploration for Deep Reinforcement Learning,Reject,Reject,3.75,6,3,3,3,,
sMyXP8Tanm,Your Absorbing Discrete Diffusion Secretly Models the Conditional Distributions of Clean Data,Accept (Poster),Accept,6.40,6,8,6,6,6,
Syt4fWwVm1,SpaceGNN: Multi-Space Graph Neural Network for Node Anomaly Detection with Extremely Limited Labels,Accept (Poster),Accept,5.67,6,5,6,,,
rztZ2QfSfJ,NeMal: Never ending Marine Learning - Unleashing the Power of Controllable Image Synthesis for Promoting Marine Visual Understanding,Reject,Reject,4.33,5,3,5,,,
4mFEb3JvMc,A case for data valuation transparency via DValCards,Reject,Reject,4.25,3,5,6,3,,
ajSmXqgS24,DexTrack: Towards Generalizable Neural Tracking Control for Dexterous Manipulation from Human References,Accept (Poster),Accept,6.75,8,6,5,8,,
daByonGVyo,Compression via Pre-trained Transformers: A Study on Byte-Level Multimodal Data,Reject,Reject,5.00,5,6,6,3,,
kbjJ9ZOakb,Learning and aligning single-neuron invariance manifolds in visual cortex,Accept (Oral),Accept,8.00,8,8,8,8,,
6EkWIfvjj9,RARe: Retrieval Augmented Retrieval with In-Context Examples,Reject,Reject,5.25,6,5,5,5,,
XFpb3T5Zc9,iFedDR: Auto-Tuning Local Computation with Inexact Douglas-Rachford Splitting in Federated Learning,Reject,Reject,5.67,5,6,6,,,
6DHIkLv5i3,Curriculum-aware Training for Discriminating Molecular Property Prediction Models,Accept (Poster),Accept,6.00,8,8,3,5,,
otW0TJOUYF,Hypothetical Minds: Scaffolding Theory of Mind for Multi-Agent Tasks with Large Language Models,Accept (Poster),Accept,6.75,5,8,8,6,,
BGppv7fa3K,Principal-Agent Reinforcement Learning: Orchestrating AI Agents with Contracts,Reject,Reject,5.50,6,5,5,6,,
E0dTlxy1T4,MMEvol: Empowering Multimodal Large Language Models with Evol-Instruct,Reject,Reject,5.80,6,6,6,5,6,
pDI03iK5Bf,$\Delta$-DiT: Accelerating Diffusion Transformers without training via Denoising Property Alignment,Reject,Reject,5.50,3,8,5,6,,
K5yeB4dTtS,MLLM as Retriever: Interactively Learning Multimodal Retrieval for Embodied Agents,Accept (Poster),Accept,6.50,6,8,6,6,,
C2uViDZmNp,Information Subtraction: Learning Representations for Conditional Entropy,Reject,Reject,3.50,3,5,3,3,,
DVlPp7Jd7P,Attention layers provably solve single-location regression,Accept (Poster),Accept,6.50,6,8,6,6,,
t5kThOYtxn,Stable batched bandit:  Optimal regret with free inference,Reject,Reject,4.20,5,5,5,3,3,
ogXkmugNZw,Conflict-Averse Gradient Aggregation for Constrained Multi-Objective Reinforcement Learning,Accept (Poster),Accept,6.25,5,6,8,6,,
tl63stKeSC,Solving PDEs via learnable quadrature,Reject,Reject,4.50,6,3,3,6,,
LvNROciCne,AdaRankGrad: Adaptive Gradient Rank and Moments for Memory-Efficient LLMs Training and Fine-Tuning,Accept (Poster),Accept,7.00,8,6,8,5,8,
ERce2rgMQC,Controllable Safety Alignment: Inference-Time Adaptation to Diverse Safety Requirements,Accept (Poster),Accept,7.00,8,8,6,6,,
6u4Tv9cW0E,Balancing Domain-Invariant and Domain-Specific Knowledge for Domain Generalization with Online Knowledge Distillation,Reject,Reject,5.00,5,5,5,5,5,
nLlBLzPpeG,AutoGenDA: Automated Generative Data Augmentation for Imbalanced Classifications,Reject,Reject,4.75,3,5,6,5,,
WYsNjw02DE,NPF-$k$CT: A $k$-center clustering solver with neural process filter for continuous POMDP-based object search,Reject,Reject,5.75,3,6,8,6,,
SyVPiehSbg,Deep Learning Alternatives Of The Kolmogorov Superposition Theorem,Accept (Spotlight),Accept,7.50,8,8,6,8,,
dSjCFKiEdK,InstructBrush: Learning Attention-based Visual Instruction for Image Editing,Reject,Reject,5.25,5,5,5,6,,
96jZFqM5E0,SiMHand: Mining Similar Hands for Large-Scale 3D Hand Pose Pre-training,Accept (Poster),Accept,6.67,8,6,6,,,
dbiLOMgMm7,Early learning of the optimal constant solution in neural networks and humans,Reject,Reject,6.25,5,8,6,6,,
jj7b3p5kLY,"The AdEMAMix Optimizer: Better, Faster, Older",Accept (Poster),Accept,6.60,6,6,5,10,6,
7PGluppo4k,Logically Consistent Language Models via Neuro-Symbolic Integration,Accept (Poster),Accept,6.40,6,6,6,8,6,
eW4yh6HKz4,CBQ: Cross-Block Quantization for Large Language Models,Accept (Spotlight),Accept,7.60,6,6,8,10,8,
gnexAe3kjx,Quantum Neural Fields,Reject,Reject,5.00,6,1,8,5,,
UWdPsY7agk,Efficient Causal Decision Making with One-sided Feedback,Accept (Poster),Accept,6.50,6,8,6,6,,
C6hUK6Q1Pi,OmniParser for Pure Vision Based GUI Agent,Reject,Reject,5.00,3,5,6,6,,
PQjZes6vFV,Improved Training Technique for Latent Consistency Models,Accept (Poster),Accept,6.50,6,8,6,6,,
